,Correlation
Code_ARG,0.01861113308477071
Entity_Europe,0.01802484431508334
Code_MAR,0.01759827224730911
Entity_Morocco,0.01759827224730911
Entity_Sri Lanka,0.017421498043933094
Code_LKA,0.017421498043933094
Entity_Lower-middle-income countries,0.01734339017277593
Code_EGY,0.016275809178233253
Entity_Egypt,0.016275809178233253
Code_UKR,0.015478376549910852
Entity_Ukraine,0.015478376549910852
Entity_Non-OECD (BP),0.013659854000940592
Entity_Asia,0.012885999930836747
Code_NLD,0.012544558609630184
Entity_Netherlands,0.012544558609630184
Entity_Oceania,0.012485835068541467
Code_NZL,0.012016433849467224
Entity_New Zealand,0.012016433849467224
Entity_Luxembourg,0.011838067102251878
Code_LUX,0.011838067102251878
Entity_Finland,0.011692680427624488
Code_FIN,0.011692680427624488
Entity_OECD (BP),0.011523275377654804
Code_MEX,0.011303727356875405
Entity_Mexico,0.011303727356875405
Entity_North Macedonia,0.010269942861686584
Code_MKD,0.010269942861686584
Entity_Asia Pacific (BP),0.00984348667455327
Entity_Upper-middle-income countries,0.009161147604586252
Entity_High-income countries,0.008008801698292014
Entity_North America (BP),0.007808507160483811
Entity_Italy,0.007675120080125132
Code_ITA,0.007675120080125132
Entity_North America,0.0072615020578853055
Code_USA,0.007016790516806647
Entity_United States,0.007016790516806647
Entity_South and Central America (BP),0.005972100680478902
Code_AUS,0.005964149117454343
Entity_Australia,0.005964149117454343
Entity_Bulgaria,0.005953811843412899
Code_BGR,0.005953811843412899
Code_CAN,0.005587713426115403
Entity_Canada,0.005587713426115403
Entity_Central America (BP),0.005579817996567606
Code_CHL,0.0054615184116095965
Entity_Chile,0.0054615184116095965
Entity_Cyprus,0.005309256447008448
Code_CYP,0.005309256447008448
Entity_South America,0.00522844046099494
Code_IND,0.0049963067763089805
Entity_India,0.0049963067763089805
Entity_France,0.004861102781029624
Code_FRA,0.004861102781029624
Code_BEL,0.004314385751041748
Entity_Belgium,0.004314385751041748
Entity_Latvia,0.004265946711228372
Code_LVA,0.004265946711228372
Entity_Poland,0.003959066519298005
Code_POL,0.003959066519298005
Code_OWID_USS,0.0038958540402795963
Entity_USSR,0.0038958540402795963
Code_BRA,0.003652005266422133
Entity_Brazil,0.003652005266422133
Entity_China,0.003028381899313715
Code_CHN,0.003028381899313715
Entity_Turkey,0.003013554508696797
Code_TUR,0.003013554508696797
Code_OWID_WRL,0.002660822735868743
Entity_World,0.002660822735868743
Entity_Norway,0.0003812199304125803
Code_NOR,0.0003812199304125803
