,Correlation
Code_DEU,0.03646606996817543
Entity_Germany,0.03646606996817543
Entity_South Sudan,0.03641670059718736
Code_SSD,0.03641670059718736
Entity_Jamaica,0.03634944873515667
Code_JAM,0.03634944873515667
Entity_Bolivia,0.03625981731773446
Code_BOL,0.03625981731773446
Entity_Togo,0.03613140537613292
Code_TGO,0.03613140537613292
Entity_Suriname,0.036099612221520715
Code_SUR,0.036099612221520715
Code_GRC,0.03605768464187992
Entity_Greece,0.03605768464187992
Entity_France,0.03574208250208484
Code_FRA,0.03574208250208484
Entity_Cape Verde,0.03485640336912906
Code_CPV,0.03485640336912906
Code_GUY,0.034718571116493326
Entity_Guyana,0.034718571116493326
Entity_Cuba,0.03396586276339928
Code_CUB,0.03396586276339928
Entity_Asia,0.03332332873146654
Entity_Egypt,0.03321674422580824
Code_EGY,0.03321674422580824
Code_SVK,0.033029910539353474
Entity_Slovakia,0.033029910539353474
Code_DOM,0.0324805374364847
Entity_Dominican Republic,0.0324805374364847
Code_VUT,0.032086958257412736
Entity_Vanuatu,0.032086958257412736
Entity_Asia Pacific (BP),0.03176047974829628
Entity_Honduras,0.031661591580532854
Code_HND,0.031661591580532854
Code_SEN,0.030211452498167136
Entity_Senegal,0.030211452498167136
Entity_Africa (BP),0.029310861833443787
Entity_India,0.02927735445150464
Code_IND,0.02927735445150464
Entity_High-income countries,0.02919139374394894
Entity_North America (BP),0.028754694228680197
Entity_Africa,0.028275463332471624
Entity_Lower-middle-income countries,0.02826453899380024
Entity_Indonesia,0.02802706512354027
Code_IDN,0.02802706512354027
Entity_North America,0.027161995910922963
Entity_CIS (BP),0.026696726303098297
Entity_OECD (BP),0.026590440189800613
Entity_Burkina Faso,0.026103111952636877
Code_BFA,0.026103111952636877
Entity_Portugal,0.02609007573259475
Code_PRT,0.02609007573259475
Entity_Russia,0.026059176873201632
Code_RUS,0.026059176873201632
Code_STP,0.025941180333764184
Entity_Sao Tome and Principe,0.025941180333764184
Code_CHN,0.02439510799930166
Entity_China,0.02439510799930166
Code_MRT,0.02351773715324833
Entity_Mauritania,0.02351773715324833
Code_FRO,0.02338388916104859
Entity_Faeroe Islands,0.02338388916104859
Entity_Mauritius,0.02331155624548093
Code_MUS,0.02331155624548093
Entity_European Union (27),0.02328177490397168
Entity_Mexico,0.02317806715959312
Code_MEX,0.02317806715959312
Entity_Samoa,0.023148337231169006
Code_WSM,0.023148337231169006
Entity_Asia (Ember),0.022735584991640134
Entity_Western Africa (BP),0.02259907082755564
Code_OWID_WRL,0.022459522314581842
Entity_World,0.022459522314581842
Code_MKD,0.022405328916326985
Entity_North Macedonia,0.022405328916326985
Entity_Equatorial Guinea,0.022089555761680424
Code_GNQ,0.022089555761680424
Entity_G7 (Ember),0.021585263639062175
Entity_Europe,0.021396173430783375
Code_NCL,0.021133921547956375
Entity_New Caledonia,0.021133921547956375
Entity_Africa (Ember),0.02106686099446543
Entity_Saint Vincent and the Grenadines,0.020783792729196216
Code_VCT,0.020783792729196216
Entity_Nicaragua,0.020692812665601412
Code_NIC,0.020692812665601412
Entity_North America (Ember),0.020023510164013648
Entity_Oceania,0.01879783431228521
Entity_Europe (BP),0.01816355175996674
Entity_G20 (Ember),0.01791507268166766
Entity_Bosnia and Herzegovina,0.01771871047003275
Code_BIH,0.01771871047003275
Entity_Non-OECD (BP),0.017406285961006088
Code_LTU,0.01698102768506453
Entity_Lithuania,0.01698102768506453
Entity_OECD (Ember),0.016973907222885627
Entity_Oceania (Ember),0.013790184470963628
Code_PHL,0.012387261023321133
Entity_Philippines,0.012387261023321133
Code_ESP,0.01217792902680827
Entity_Spain,0.01217792902680827
Entity_Upper-middle-income countries,0.011798810165097255
Entity_Italy,0.011640962585638542
Code_ITA,0.011640962585638542
Entity_Europe (Ember),0.010990600801393836
Entity_European Union (27) (Ember),0.010866460252673682
Code_PNG,0.010814308893012391
Entity_Papua New Guinea,0.010814308893012391
Entity_Luxembourg,0.009845062385723096
Code_LUX,0.009845062385723096
Entity_Finland,0.009741941014053991
Code_FIN,0.009741941014053991
Code_PAK,0.009419320621711481
Entity_Pakistan,0.009419320621711481
Code_FLK,0.00938873197460196
Entity_Falkland Islands,0.00938873197460196
Entity_Guadeloupe,0.009301093426979287
Code_GLP,0.009301093426979287
Entity_Turkey,0.006039617773049309
Code_TUR,0.006039617773049309
Code_REU,0.005414770198467948
Entity_Reunion,0.005414770198467948
Entity_Argentina,0.005085720204291748
Code_ARG,0.005085720204291748
Code_SVN,0.005058530727431316
Entity_Slovenia,0.005058530727431316
Code_NGA,0.0043412211551277615
Entity_Nigeria,0.0043412211551277615
Code_DMA,0.00430422122470053
Entity_Dominica,0.00430422122470053
Entity_French Polynesia,0.0035109207743234485
Code_PYF,0.0035109207743234485
Entity_Denmark,0.0034901783953066993
Code_DNK,0.0034901783953066993
Entity_Serbia,0.0034484322439035965
Code_SRB,0.0034484322439035965
Code_HTI,0.002614137347079941
Entity_Haiti,0.002614137347079941
Code_ARM,0.0017908451881775754
Entity_Armenia,0.0017908451881775754
Entity_Cambodia,0.0014978015506444493
Code_KHM,0.0014978015506444493
Entity_Romania,0.0009130518628010275
Code_ROU,0.0009130518628010275
Code_CIV,0.000641318135966564
Entity_Cote d'Ivoire,0.000641318135966564
