,Correlation
Entity_Switzerland,0.022514021770863604
Entity_Poland,0.02203131755370989
Code_POL,0.02203131755370989
Entity_Middle Africa (BP),0.02165661098944454
Code_SWE,0.021476909849314618
Entity_Sweden,0.021476909849314618
Entity_Middle East (BP),0.02092055912044363
Entity_Uzbekistan,0.020800230690484867
Code_UZB,0.020800230690484867
Code_TKM,0.020793593544642486
Entity_Turkmenistan,0.020793593544642486
Code_LVA,0.020502059552369868
Entity_Latvia,0.020502059552369868
Entity_Pakistan,0.020268591423641003
Code_PAK,0.020268591423641003
Entity_CIS (BP),0.01983742514656567
Entity_Russia,0.019824982579523028
Code_RUS,0.019824982579523028
Entity_Canada,0.019565791810012972
Code_CAN,0.019565791810012972
Entity_Western Africa (BP),0.019379452536396186
Entity_Bangladesh,0.019030765215203638
Code_BGD,0.019030765215203638
Code_AZE,0.018964308316171557
Entity_Azerbaijan,0.018964308316171557
Entity_Egypt,0.01871828941716054
Code_EGY,0.01871828941716054
Entity_OECD (BP),0.017303547468817012
Entity_Belarus,0.017079586972627993
Code_BLR,0.017079586972627993
Code_BRA,0.016877779179322667
Entity_Brazil,0.016877779179322667
Entity_Europe,0.01638231881317276
Entity_Kazakhstan,0.015534192187569275
Code_KAZ,0.015534192187569275
Entity_United Arab Emirates,0.01462012284039587
Entity_High-income countries,0.014093625423918054
Entity_Eastern Africa (BP),0.013652280586001452
Code_PER,0.013260020084941794
Entity_Peru,0.013260020084941794
Code_PHL,0.013237488317592598
Entity_Philippines,0.013237488317592598
Entity_United Kingdom,0.012967101584112309
Code_GBR,0.012967101584112309
Code_HRV,0.012529228457978157
Entity_Croatia,0.012529228457978157
Entity_South America,0.012491078388815049
Entity_North Macedonia,0.012182754748780729
Code_MKD,0.012182754748780729
Entity_Denmark,0.01204806494878292
Code_DNK,0.01204806494878292
Entity_South and Central America (BP),0.011343724656559853
Code_PRT,0.0113000735123833
Entity_Portugal,0.0113000735123833
Entity_Africa (BP),0.011269281949158208
Entity_Lower-middle-income countries,0.010859641413192104
Code_MEX,0.010485826917453261
Entity_Mexico,0.010485826917453261
Entity_Estonia,0.010315407835568067
Code_EST,0.010315407835568067
Entity_Central America (BP),0.00977464903939131
Code_ROU,0.009701660765391824
Entity_Romania,0.009701660765391824
Entity_Netherlands,0.009326698044571091
Code_NLD,0.009326698044571091
Code_TWN,0.009173594150981344
Entity_Taiwan,0.009173594150981344
Entity_Non-OECD (BP),0.008223089625014921
Entity_Vietnam,0.007029713999722488
Code_VNM,0.007029713999722488
Code_FRA,0.006175313923730467
Entity_France,0.006175313923730467
Code_LTU,0.005905429580188132
Entity_Lithuania,0.005905429580188132
Entity_Asia Pacific (BP),0.005686154838879951
Code_HUN,0.005422076977357844
Entity_Hungary,0.005422076977357844
Entity_Ukraine,0.0050446808762990075
Code_UKR,0.0050446808762990075
Entity_Slovakia,0.004696235298061835
Code_SVK,0.004696235298061835
Entity_Upper-middle-income countries,0.004666717390330852
Entity_Thailand,0.004142521598058556
Code_THA,0.004142521598058556
Code_OWID_USS,0.0037016702803932904
Entity_USSR,0.0037016702803932904
Entity_Austria,0.0036242080503641858
Code_AUT,0.0036242080503641858
Code_CHN,0.0033819779689435855
Entity_China,0.0033819779689435855
Entity_Turkey,0.0033609084564141453
Code_TUR,0.0033609084564141453
Code_OWID_WRL,0.0024606711381945715
Entity_World,0.0024606711381945715
Entity_Luxembourg,0.0018762891933724797
Code_LUX,0.0018762891933724797
Code_LKA,0.001836456702219178
Entity_Sri Lanka,0.001836456702219178
Entity_Morocco,0.0013235154012077013
Code_MAR,0.0013235154012077013
Entity_South Africa,0.0012379016480234672
Code_ZAF,0.0012379016480234672
Code_KOR,0.0012165493963309404
Entity_South Korea,0.0012165493963309404
Entity_United States,0.0011785167302033257
Code_USA,0.0011785167302033257
Entity_North America (BP),0.000818406617851764
Code_IND,0.0005923635237301538
Entity_India,0.0005923635237301538
Entity_North America,0.0005816711080219316
Entity_Asia,0.00038598622482166584
