,Correlation
Code_SRB,0.01019516741154024
Entity_Serbia,0.01019516741154024
Entity_CIS (BP),0.01018421882209834
Entity_Sweden,0.01017068507248428
Code_SWE,0.01017068507248428
Entity_Kazakhstan,0.010157748827161549
Code_KAZ,0.010157748827161549
Code_LTU,0.010133969987599214
Entity_Lithuania,0.010133969987599214
Entity_Russia,0.01012495253850011
Code_RUS,0.01012495253850011
Entity_Croatia,0.01012074755357545
Code_HRV,0.01012074755357545
Code_ALB,0.010100961930156038
Entity_Albania,0.010100961930156038
Entity_Italy,0.009936766769687761
Code_ITA,0.009936766769687761
Entity_Ukraine,0.009900661141547402
Code_UKR,0.009900661141547402
Entity_Denmark,0.00974408299453595
Code_DNK,0.00974408299453595
Entity_Germany,0.009201519683211744
Code_DEU,0.009201519683211744
Entity_Oceania,0.008879812886160673
Entity_Canada,0.00850594340265321
Code_CAN,0.00850594340265321
Entity_Saint Vincent and the Grenadines,0.008504862196103942
Code_VCT,0.008504862196103942
Entity_Suriname,0.00850486219610394
Code_SUR,0.00850486219610394
Entity_Macao,0.008504862196103939
Code_MAC,0.008504862196103939
Code_MWI,0.008504862196103935
Code_GIB,0.008504862196103935
Code_MDG,0.008504862196103935
Entity_Gibraltar,0.008504862196103935
Entity_Madagascar,0.008504862196103935
Entity_Malawi,0.008504862196103935
Code_ASM,0.008504862196103935
Entity_American Samoa,0.008504862196103935
Entity_Haiti,0.008504862196103934
Code_HTI,0.008504862196103934
Entity_Turks and Caicos Islands,0.008504862196103932
Code_TCA,0.008504862196103932
Code_WSM,0.008504862196103932
Entity_Samoa,0.008504862196103932
Code_STP,0.008504862196103932
Entity_Sao Tome and Principe,0.008504862196103932
Entity_Uganda,0.00850486219610393
Entity_Western Sahara,0.00850486219610393
Code_UGA,0.00850486219610393
Entity_Greenland,0.00850486219610393
Code_ESH,0.00850486219610393
Entity_Grenada,0.00850486219610393
Entity_Equatorial Guinea,0.00850486219610393
Code_GRL,0.00850486219610393
Code_GRD,0.00850486219610393
Code_GNQ,0.00850486219610393
Entity_Syria,0.008504862196103928
Entity_Niger,0.008504862196103928
Code_NER,0.008504862196103928
Code_CIV,0.008504862196103928
Code_ERI,0.008504862196103928
Entity_Cote d'Ivoire,0.008504862196103928
Entity_Eritrea,0.008504862196103928
Code_SYR,0.008504862196103928
Code_VGB,0.008504862196103927
Entity_Maldives,0.008504862196103927
Entity_British Virgin Islands,0.008504862196103927
Code_MDV,0.008504862196103927
Code_YEM,0.008504862196103927
Code_BWA,0.008504862196103927
Entity_Yemen,0.008504862196103927
Entity_United States Virgin Islands,0.008504862196103927
Code_VIR,0.008504862196103927
Entity_Botswana,0.008504862196103927
Code_DMA,0.008504862196103925
Code_NIU,0.008504862196103925
Code_NGA,0.008504862196103925
Entity_Eswatini,0.008504862196103925
Entity_Djibouti,0.008504862196103925
Code_MLI,0.008504862196103925
Entity_Dominica,0.008504862196103925
Code_DJI,0.008504862196103925
Entity_Niue,0.008504862196103925
Code_ZMB,0.008504862196103925
Entity_Nigeria,0.008504862196103925
Entity_Palestine,0.008504862196103925
Entity_Togo,0.008504862196103925
Entity_Zambia,0.008504862196103925
Code_PSE,0.008504862196103925
Entity_Mali,0.008504862196103925
Code_SWZ,0.008504862196103925
Code_TGO,0.008504862196103925
Code_TON,0.008504862196103923
Code_AFG,0.008504862196103923
Entity_Tonga,0.008504862196103923
Code_BRN,0.008504862196103923
Code_AGO,0.008504862196103923
Code_GIN,0.008504862196103923
Entity_Guam,0.008504862196103923
Entity_Brunei,0.008504862196103923
Code_GUM,0.008504862196103923
Entity_Guinea-Bissau,0.008504862196103923
Entity_Guinea,0.008504862196103923
Code_TJK,0.008504862196103923
Code_GNB,0.008504862196103923
Entity_Tajikistan,0.008504862196103923
Entity_Angola,0.008504862196103923
Code_PNG,0.008504862196103921
Entity_Mozambique,0.008504862196103921
Code_BFA,0.008504862196103921
Entity_Burkina Faso,0.008504862196103921
Entity_Kiribati,0.008504862196103921
Entity_Zimbabwe,0.008504862196103921
Entity_Sierra Leone,0.008504862196103921
Code_COD,0.008504862196103921
Entity_Comoros,0.008504862196103921
Code_LCA,0.008504862196103921
Entity_Belize,0.008504862196103921
Code_MOZ,0.008504862196103921
Code_BEN,0.008504862196103921
Code_COM,0.008504862196103921
Code_KIR,0.008504862196103921
Entity_Barbados,0.008504862196103921
Code_SHN,0.008504862196103921
Code_SLE,0.008504862196103921
Entity_Benin,0.008504862196103921
Entity_Democratic Republic of Congo,0.008504862196103921
Code_BLZ,0.008504862196103921
Code_BRB,0.008504862196103921
Code_RWA,0.008504862196103921
Code_ZWE,0.008504862196103921
Entity_Tanzania,0.008504862196103921
Code_TZA,0.008504862196103921
Entity_Papua New Guinea,0.008504862196103921
Entity_Rwanda,0.008504862196103921
Entity_Saint Helena,0.008504862196103921
Entity_Saint Lucia,0.008504862196103921
Entity_Antigua and Barbuda,0.00850486219610392
Entity_North Korea,0.00850486219610392
Code_SDN,0.00850486219610392
Entity_Sudan,0.00850486219610392
Code_PRY,0.00850486219610392
Entity_Paraguay,0.00850486219610392
Code_PRK,0.00850486219610392
Code_SPM,0.00850486219610392
Entity_Guyana,0.00850486219610392
Entity_Saint Pierre and Miquelon,0.00850486219610392
Code_GUY,0.00850486219610392
Code_ATG,0.00850486219610392
Code_COK,0.008504862196103918
Entity_Congo,0.008504862196103918
Code_BHS,0.008504862196103918
Entity_Cayman Islands,0.008504862196103918
Code_LAO,0.008504862196103918
Code_LBR,0.008504862196103918
Code_LSO,0.008504862196103918
Entity_Bahamas,0.008504862196103918
Entity_Bahrain,0.008504862196103918
Entity_Cook Islands,0.008504862196103918
Code_MSR,0.008504862196103918
Code_MMR,0.008504862196103918
Code_CYM,0.008504862196103918
Code_KGZ,0.008504862196103918
Code_KHM,0.008504862196103918
Code_COG,0.008504862196103918
Entity_French Polynesia,0.008504862196103918
Entity_Lesotho,0.008504862196103918
Entity_Liberia,0.008504862196103918
Code_BDI,0.008504862196103918
Code_BHR,0.008504862196103918
Entity_Myanmar,0.008504862196103918
Entity_Montserrat,0.008504862196103918
Entity_Burundi,0.008504862196103918
Entity_Kyrgyzstan,0.008504862196103918
Code_PYF,0.008504862196103918
Entity_Bermuda,0.008504862196103918
Entity_Laos,0.008504862196103918
Entity_Cambodia,0.008504862196103918
Code_BMU,0.008504862196103918
Entity_Solomon Islands,0.008504862196103916
Entity_Central African Republic,0.008504862196103916
Code_CMR,0.008504862196103916
Entity_Cameroon,0.008504862196103916
Code_SLB,0.008504862196103916
Code_CAF,0.008504862196103916
Code_BTN,0.008504862196103915
Code_LBY,0.008504862196103915
Entity_Bhutan,0.008504862196103915
Entity_Libya,0.008504862196103915
Entity_Gabon,0.008504862196103913
Entity_Ghana,0.008504862196103913
Entity_Gambia,0.008504862196103913
Code_GMB,0.008504862196103913
Code_GHA,0.008504862196103913
Code_GAB,0.008504862196103913
Entity_Nauru,0.008504862196103911
Code_NRU,0.008504862196103911
Code_ARM,0.008504596887695509
Entity_Armenia,0.008504596887695509
Code_SLV,0.008504331579287113
Entity_El Salvador,0.008504331579287113
Code_VUT,0.008503800962470293
Entity_Vanuatu,0.008503800962470293
Entity_Somalia,0.008503535654061888
Code_SOM,0.008503535654061888
Code_TCD,0.008503270345653478
Entity_Chad,0.008503270345653478
Entity_Lebanon,0.00850273972883668
Code_LBN,0.00850273972883668
Code_SYC,0.00850273972883667
Entity_Seychelles,0.00850273972883667
Entity_Nepal,0.008502739728836663
Code_NPL,0.008502739728836663
Code_FJI,0.008502739728836662
Entity_Namibia,0.008502739728836662
Entity_Fiji,0.008502739728836662
Code_NAM,0.008502739728836662
Entity_Saint Kitts and Nevis,0.008502474420428263
Code_KNA,0.008502474420428263
Code_MUS,0.008502474420428258
Entity_Mauritius,0.008502474420428258
Code_FLK,0.008501943803611448
Entity_Falkland Islands,0.008501943803611448
Entity_Moldova,0.00849955602793579
Code_MDA,0.00849955602793579
Code_CUB,0.00849849479430216
Entity_Cuba,0.00849849479430216
Code_GEO,0.008493188626134015
Entity_Georgia,0.008493188626134015
Entity_Bolivia,0.008493188626134013
Code_BOL,0.008493188626134013
Entity_Senegal,0.008491862084091988
Code_SEN,0.008491862084091988
Entity_Faeroe Islands,0.008490270233641541
Code_FRO,0.008490270233641541
Code_MRT,0.008483106906614555
Entity_Mauritania,0.008483106906614555
Entity_Cape Verde,0.008482841598206147
Code_CPV,0.008482841598206147
Code_NCL,0.008482576289797743
Entity_New Caledonia,0.008482576289797743
Code_BIH,0.008478596663671654
Entity_Bosnia and Herzegovina,0.008478596663671654
Entity_Puerto Rico,0.00846373939280085
Code_PRI,0.00846373939280085
Entity_Aruba,0.008460290383491558
Code_GTM,0.008456310757365458
Entity_Guatemala,0.008456310757365458
Entity_Mongolia,0.008442249411719886
Code_MNG,0.008442249411719886
Code_JAM,0.008438004477185373
Entity_Jamaica,0.008438004477185373
Entity_Panama,0.0083929020477562
Code_PAN,0.0083929020477562
Code_TUN,0.008371146758266832
Entity_Tunisia,0.008371146758266832
Entity_Kenya,0.008370881449858425
Code_KEN,0.008370881449858425
Code_DOM,0.008363983431239848
Entity_Dominican Republic,0.008363983431239848
Entity_Jordan,0.008358942571480107
Code_JOR,0.008358942571480107
Code_ETH,0.008350187394002683
Entity_Ethiopia,0.008350187394002683
Entity_Low-income countries,0.008347269003897978
Entity_Honduras,0.008338779132441193
Code_HND,0.008338779132441193
Code_NIC,0.008314901375684568
Entity_Nicaragua,0.008314901375684568
Entity_Kosovo,0.008303139681689614
Code_OWID_KOS,0.008303139681689614
Entity_France,0.008284995066656399
Code_FRA,0.008284995066656399
Entity_Latin America and Caribbean (Ember),0.008267670074973896
Entity_Costa Rica,0.008103715882592639
Code_CRI,0.008103715882592639
Code_TLS,0.007902372143368846
Entity_Timor,0.007902372143368846
Code_BRA,0.007766684475147195
Entity_Brazil,0.007766684475147195
Entity_Uruguay,0.007709467587699947
Code_URY,0.007709467587699947
Code_MNE,0.007438127042617731
Entity_Montenegro,0.007438127042617731
Code_MTQ,0.00627763104569775
Entity_Martinique,0.00627763104569775
Entity_French Guiana,0.006277631045697727
Code_GUF,0.006277631045697727
Code_REU,0.006274399848491004
Entity_Reunion,0.006274399848491004
Entity_Guadeloupe,0.006259320928193063
Code_GLP,0.006259320928193063
Code_SSD,0.005730005565885064
Entity_South Sudan,0.005730005565885064
Entity_Africa (Ember),0.005121118755281924
Entity_United Kingdom,0.004921869161038047
Code_GBR,0.004921869161038047
Entity_South America,0.00478341977023111
Code_IND,0.003941370545394882
Entity_India,0.003941370545394882
Entity_South and Central America (BP),0.003823446701563662
Entity_Oceania (Ember),0.0030501213192574246
Code_OWID_USS,0.0018110466799034126
Entity_USSR,0.0018110466799034126
Entity_Lower-middle-income countries,0.0013570042502772032
Code_ESP,0.0005085221592110203
Entity_Spain,0.0005085221592110203
