,Correlation
Entity_Colombia,0.02011144301103665
Code_BRB,0.020064037644637246
Entity_Barbados,0.020064037644637246
Entity_Seychelles,0.019931418856435713
Code_SYC,0.019931418856435713
Entity_Finland,0.019906618235055087
Code_FIN,0.019906618235055087
Entity_G7 (Ember),0.01990314658852127
Entity_Middle Africa (BP),0.01976341911927679
Entity_Turkmenistan,0.01976238278448111
Code_TKM,0.01976238278448111
Code_LVA,0.019684111312706382
Entity_Latvia,0.019684111312706382
Code_UZB,0.019671476790728757
Entity_Uzbekistan,0.019671476790728757
Entity_Serbia,0.019530383585627375
Code_SRB,0.019530383585627375
Entity_New Zealand,0.019431665082751712
Code_NZL,0.019431665082751712
Entity_Iraq,0.01916209771864854
Code_IRQ,0.01916209771864854
Code_RUS,0.018977772923881624
Entity_Russia,0.018977772923881624
Entity_Europe (Ember),0.01888592541908547
Entity_CIS (BP),0.01885467349303635
Code_AZE,0.018624335773201252
Entity_Azerbaijan,0.018624335773201252
Code_ALB,0.018423395509145943
Entity_Albania,0.018423395509145943
Entity_Argentina,0.018120842357631475
Code_ARG,0.018120842357631475
Code_MYS,0.018004897791397096
Entity_Malaysia,0.018004897791397096
Entity_OECD (Ember),0.017976718496357996
Entity_Sweden,0.01770409146700288
Code_SWE,0.01770409146700288
Entity_Cape Verde,0.017566892210916604
Code_CPV,0.017566892210916604
Code_BLR,0.01733717124338897
Entity_Belarus,0.01733717124338897
Entity_Bangladesh,0.017011842468972284
Code_BGD,0.017011842468972284
Entity_Middle East (BP),0.016865120369150496
Entity_Singapore,0.016833176168013806
Code_SGP,0.016833176168013806
Entity_Hungary,0.016743085332135046
Code_HUN,0.016743085332135046
Code_GUM,0.01668941646956599
Entity_Guam,0.01668941646956599
Entity_North Macedonia,0.01657795727761048
Code_MKD,0.01657795727761048
Entity_Algeria,0.016542130980302275
Code_DZA,0.016542130980302275
Entity_Equatorial Guinea,0.016374135390355635
Code_GNQ,0.016374135390355635
Entity_Bhutan,0.016374135390355624
Code_BTN,0.016374135390355624
Code_SWZ,0.01637413539035562
Entity_Eswatini,0.01637413539035562
Entity_Kyrgyzstan,0.016374135390355614
Code_KGZ,0.016374135390355614
Entity_Papua New Guinea,0.01637413539035561
Code_PRY,0.01637413539035561
Code_PNG,0.01637413539035561
Entity_Paraguay,0.01637413539035561
Code_NRU,0.016374135390355607
Entity_Nauru,0.016374135390355607
Entity_Congo,0.016374135390355603
Entity_Bahamas,0.016374135390355603
Code_BHS,0.016374135390355603
Code_COG,0.016374135390355603
Code_COM,0.016374135390355603
Entity_Comoros,0.016374135390355603
Entity_Faeroe Islands,0.0163741353903556
Code_FRO,0.0163741353903556
Code_FLK,0.0163741353903556
Entity_Falkland Islands,0.0163741353903556
Entity_Haiti,0.016374135390355597
Entity_Guinea-Bissau,0.016374135390355597
Entity_Macao,0.016374135390355597
Code_MAC,0.016374135390355597
Code_GAB,0.016374135390355597
Code_GEO,0.016374135390355597
Code_HTI,0.016374135390355597
Code_GNB,0.016374135390355597
Code_GMB,0.016374135390355597
Entity_Georgia,0.016374135390355597
Entity_Gabon,0.016374135390355597
Entity_Gambia,0.016374135390355597
Code_VGB,0.016374135390355593
Code_DJI,0.016374135390355593
Entity_Djibouti,0.016374135390355593
Entity_British Virgin Islands,0.016374135390355593
Entity_Brunei,0.01637413539035559
Code_BRN,0.01637413539035559
Code_LSO,0.016374135390355586
Entity_Syria,0.016374135390355586
Entity_Liberia,0.016374135390355586
Entity_Central African Republic,0.016374135390355586
Entity_Lesotho,0.016374135390355586
Entity_Dominica,0.016374135390355586
Code_LBR,0.016374135390355586
Code_DMA,0.016374135390355586
Code_SYR,0.016374135390355586
Code_CAF,0.016374135390355586
Entity_American Samoa,0.01637413539035558
Entity_Turks and Caicos Islands,0.01637413539035558
Code_MSR,0.01637413539035558
Entity_Montserrat,0.01637413539035558
Code_ASM,0.01637413539035558
Code_TCA,0.01637413539035558
Entity_Chad,0.016374135390355576
Code_TCD,0.016374135390355576
Entity_Tajikistan,0.016374135390355576
Code_LCA,0.016374135390355576
Code_KNA,0.016374135390355576
Code_TJK,0.016374135390355576
Entity_Saint Kitts and Nevis,0.016374135390355576
Entity_Saint Lucia,0.016374135390355576
Code_SPM,0.016374135390355572
Code_VCT,0.016374135390355572
Code_KIR,0.016374135390355572
Entity_Greenland,0.016374135390355572
Entity_Kiribati,0.016374135390355572
Entity_Saint Pierre and Miquelon,0.016374135390355572
Code_GRL,0.016374135390355572
Entity_Saint Vincent and the Grenadines,0.016374135390355572
Entity_Sao Tome and Principe,0.01637413539035557
Code_STP,0.01637413539035557
Code_SLB,0.01637413539035557
Code_GRD,0.01637413539035557
Entity_Solomon Islands,0.01637413539035557
Entity_Grenada,0.01637413539035557
Entity_Pakistan,0.01631836048489445
Code_PAK,0.01631836048489445
Code_MDA,0.01618162206862416
Entity_Moldova,0.01618162206862416
Entity_Canada,0.016065392690705074
Code_CAN,0.016065392690705074
Code_BHR,0.016011529556763004
Entity_Bahrain,0.016011529556763004
Code_LBY,0.015884164421732783
Entity_Libya,0.015884164421732783
Code_LAO,0.015829097593093828
Entity_Laos,0.015829097593093828
Entity_Democratic Republic of Congo,0.015776569065772315
Code_COD,0.015776569065772315
Entity_Cote d'Ivoire,0.015746655621826908
Code_CIV,0.015746655621826908
Entity_Mozambique,0.015724474378295147
Code_MOZ,0.015724474378295147
Code_OWID_KOS,0.015593999375556018
Entity_Kosovo,0.015593999375556018
Code_PRK,0.015417319585442226
Entity_North Korea,0.015417319585442226
Entity_Brazil,0.015245600174706046
Code_BRA,0.015245600174706046
Entity_Oceania,0.015240945567594779
Entity_Timor,0.015213486136723174
Code_TLS,0.015213486136723174
Entity_Western Africa (BP),0.01516196780411709
Entity_Nigeria,0.015081749654674745
Code_NGA,0.015081749654674745
Entity_Sudan,0.01476391847728123
Code_SDN,0.01476391847728123
Entity_Bosnia and Herzegovina,0.014593847545096962
Code_BIH,0.014593847545096962
Entity_Lithuania,0.014554845212749802
Code_LTU,0.014554845212749802
Entity_Somalia,0.014516223514045128
Code_SOM,0.014516223514045128
Entity_Montenegro,0.014388417480143948
Code_MNE,0.014388417480143948
Code_GHA,0.014337183354681484
Entity_Ghana,0.014337183354681484
Code_ETH,0.014322160644234052
Entity_Ethiopia,0.014322160644234052
Entity_Botswana,0.014315590330753504
Code_BWA,0.014315590330753504
Entity_Eastern Africa (BP),0.014298855348232655
Code_CMR,0.014258382826633125
Entity_Cameroon,0.014258382826633125
Entity_Antigua and Barbuda,0.014149712235895761
Code_ATG,0.014149712235895761
Entity_Zimbabwe,0.013985340269211713
Code_ZWE,0.013985340269211713
Entity_Angola,0.013805980934326823
Code_AGO,0.013805980934326823
Code_KAZ,0.013687024588240766
Entity_Kazakhstan,0.013687024588240766
Entity_Croatia,0.013685510888531881
Code_HRV,0.013685510888531881
Entity_South America,0.013612974839516666
Code_PHL,0.013476814033098743
Entity_Philippines,0.013476814033098743
Code_MMR,0.013295249506249327
Entity_Myanmar,0.013295249506249327
Code_POL,0.013009802512086761
Entity_Poland,0.013009802512086761
Code_ZMB,0.012965758579813923
Entity_Zambia,0.012965758579813923
Entity_South and Central America (BP),0.012861777588628298
Code_LBN,0.012681028173998318
Entity_Lebanon,0.012681028173998318
Entity_Nicaragua,0.012626181061626026
Code_NIC,0.012626181061626026
Code_SLE,0.01244795091922958
Entity_Sierra Leone,0.01244795091922958
Entity_Europe (BP),0.01239512533755688
Entity_Peru,0.012372230693133679
Code_PER,0.012372230693133679
Entity_Africa,0.012310004902809289
Entity_Africa (BP),0.012263944791890092
Entity_Egypt,0.012236527859335983
Code_EGY,0.012236527859335983
Code_UGA,0.012154688995666274
Entity_Uganda,0.012154688995666274
Entity_Taiwan,0.012090719933819376
Code_TWN,0.012090719933819376
Entity_Martinique,0.012084281718518889
Code_MTQ,0.012084281718518889
Entity_Guyana,0.012070228786662703
Code_GUY,0.012070228786662703
Entity_Costa Rica,0.011523456804462696
Code_CRI,0.011523456804462696
Entity_Mauritius,0.011120282808057132
Code_MUS,0.011120282808057132
Code_SUR,0.011093746754613673
Entity_Suriname,0.011093746754613673
Code_ESH,0.011029781523721388
Entity_Western Sahara,0.011029781523721388
Code_ARM,0.010987071325494865
Entity_Armenia,0.010987071325494865
Entity_Bulgaria,0.010850869772796853
Code_BGR,0.010850869772796853
Code_BLZ,0.010829105295788876
Entity_Belize,0.010829105295788876
Code_CZE,0.010382038187236814
Entity_Czechia,0.010382038187236814
Code_BDI,0.010330039682644345
Entity_Burundi,0.010330039682644345
Entity_Lower-middle-income countries,0.010329854730143709
Entity_Mexico,0.01029803738229823
Code_MEX,0.01029803738229823
Entity_G20 (Ember),0.0100004347913854
Code_TZA,0.009846278331014934
Entity_Tanzania,0.009846278331014934
Entity_Non-OECD (BP),0.009254277649392507
Code_FJI,0.009206362804110146
Entity_Fiji,0.009206362804110146
Code_DNK,0.008622738338773445
Entity_Denmark,0.008622738338773445
Entity_Kenya,0.00845862018749189
Code_KEN,0.00845862018749189
Entity_Low-income countries,0.008374530276912354
Entity_Upper-middle-income countries,0.007887594772427182
Code_ZAF,0.007770032717737414
Entity_South Africa,0.007770032717737414
Code_LKA,0.007579041258840673
Entity_Sri Lanka,0.007579041258840673
Entity_Asia (Ember),0.007196594005119989
Code_GLP,0.006957755897834322
Entity_Guadeloupe,0.006957755897834322
Entity_Puerto Rico,0.006933224237419077
Code_PRI,0.006933224237419077
Entity_Turkey,0.006849595808221616
Code_TUR,0.006849595808221616
Code_UKR,0.006714717041269627
Entity_Ukraine,0.006714717041269627
Entity_Cuba,0.0066740673411034394
Code_CUB,0.0066740673411034394
Entity_Europe,0.006672524656479252
Code_ARE,0.006663575413414676
Entity_United Arab Emirates,0.006663575413414676
Code_TUN,0.006531953879723386
Entity_Tunisia,0.006531953879723386
Code_MDG,0.006416447557311302
Entity_Madagascar,0.006416447557311302
Code_GIN,0.006393780844773041
Entity_Guinea,0.006393780844773041
Entity_North America (BP),0.00610556730825319
Code_TGO,0.00601227653127697
Entity_Togo,0.00601227653127697
Code_NCL,0.005793064465704946
Entity_New Caledonia,0.005793064465704946
Entity_North America,0.005778249452031612
Entity_United Kingdom,0.005728423095139927
Code_GBR,0.005728423095139927
Entity_Portugal,0.005684866341742861
Code_PRT,0.005684866341742861
Entity_French Guiana,0.005538024689663239
Code_GUF,0.005538024689663239
Code_KOR,0.005514990553286112
Entity_South Korea,0.005514990553286112
Entity_Mongolia,0.005481000131517953
Code_MNG,0.005481000131517953
Entity_Israel,0.005246336679253677
Code_ISR,0.005246336679253677
Entity_Aruba,0.005113451385177328
Entity_Latin America and Caribbean (Ember),0.0049047967220923454
Entity_Africa (Ember),0.004782547281722151
Code_IND,0.004731794278618374
Entity_India,0.004731794278618374
Code_ROU,0.004697677345546558
Entity_Romania,0.004697677345546558
Entity_OECD (BP),0.00457103940371337
Entity_China,0.004397185344481326
Code_CHN,0.004397185344481326
Entity_Asia,0.0042838207234678054
Entity_High-income countries,0.004254772744298338
Code_CHE,0.003981883463649452
Entity_Switzerland,0.003981883463649452
Entity_North America (Ember),0.003920979586804432
Code_VNM,0.0038784468179343477
Entity_Vietnam,0.0038784468179343477
Entity_United States,0.0038365809601187944
Code_USA,0.0038365809601187944
Code_PAN,0.0034472487578117894
Entity_Panama,0.0034472487578117894
Entity_Dominican Republic,0.0033428216203954
Code_DOM,0.0033428216203954
Entity_Uruguay,0.0031471438470433836
Code_URY,0.0031471438470433836
Entity_Thailand,0.002956045919390566
Code_THA,0.002956045919390566
Entity_Morocco,0.0027886928287780776
Code_MAR,0.0027886928287780776
Code_OWID_WRL,0.0027813793009776977
Entity_World,0.0027813793009776977
Code_EST,0.0026206006034274433
Entity_Estonia,0.0026206006034274433
Entity_South Sudan,0.0026081812492857823
Code_SSD,0.0026081812492857823
Code_SVN,0.0024582416162180817
Entity_Slovenia,0.0024582416162180817
Code_REU,0.0024198875546479807
Entity_Reunion,0.0024198875546479807
Code_AUT,0.002395174999019222
Entity_Austria,0.002395174999019222
Entity_Asia Pacific (BP),0.002355427129810674
Code_SVK,0.0023159497046371653
Entity_Slovakia,0.0023159497046371653
Code_GTM,0.00231540110920985
Entity_Guatemala,0.00231540110920985
Code_JAM,0.0017123792010168663
Entity_Jamaica,0.0017123792010168663
Entity_Bolivia,0.0017011436783430736
Code_BOL,0.0017011436783430736
Code_CYM,0.0015666732125749138
Entity_Cayman Islands,0.0015666732125749138
Entity_United States Virgin Islands,0.0014567191368679208
Code_VIR,0.0014567191368679208
Entity_Central America (BP),0.0014513922188584209
Entity_Eritrea,0.001449389701009663
Code_ERI,0.001449389701009663
Code_NPL,0.0011502789554793836
Entity_Nepal,0.0011502789554793836
Code_BEN,0.0009533194203521637
Entity_Benin,0.0009533194203521637
Entity_Mali,0.0004554149887789791
Code_MLI,0.0004554149887789791
Code_FRA,0.0002978816400963163
Entity_France,0.0002978816400963163
Entity_Cambodia,0.00024034564163806315
Code_KHM,0.00024034564163806315
