,Correlation
Code_DZA,0.07136872288582106
Entity_South Korea,0.0704368961460357
Code_KOR,0.0704368961460357
Code_CZE,0.0704231652673516
Entity_Czechia,0.0704231652673516
Entity_Middle East (BP),0.06896302078621909
Entity_Germany,0.06722210691297746
Code_DEU,0.06722210691297746
Code_IRL,0.06376413497286408
Entity_Ireland,0.06376413497286408
Code_TKM,0.06358043050976941
Entity_Turkmenistan,0.06358043050976941
Code_EST,0.06323881014782887
Entity_Estonia,0.06323881014782887
Entity_Belarus,0.0630913184761286
Code_BLR,0.0630913184761286
Code_VEN,0.06254698620285333
Entity_Venezuela,0.06254698620285333
Entity_Croatia,0.0572640042882144
Code_HRV,0.0572640042882144
Code_IRN,0.05637517746186978
Entity_Iran,0.05637517746186978
Entity_Ecuador,0.055590328125576204
Code_ECU,0.055590328125576204
Entity_Lithuania,0.05514979814778085
Code_LTU,0.05514979814778085
Code_IRQ,0.05475469203116187
Entity_Iraq,0.05475469203116187
Code_BGD,0.054511305093350976
Entity_Bangladesh,0.054511305093350976
Code_LVA,0.05215260840355769
Entity_Latvia,0.05215260840355769
Entity_Indonesia,0.051707893036916516
Code_IDN,0.051707893036916516
Entity_Ukraine,0.05072098602126047
Code_UKR,0.05072098602126047
Code_TWN,0.04984768845231128
Entity_Taiwan,0.04984768845231128
Entity_Portugal,0.0493030367506038
Code_PRT,0.0493030367506038
Entity_Bulgaria,0.049253748301441636
Code_BGR,0.049253748301441636
Entity_United States,0.04891429226956114
Code_USA,0.04891429226956114
Code_GRC,0.04695629691726349
Entity_Greece,0.04695629691726349
Entity_Australia,0.04503385773156055
Code_AUS,0.04503385773156055
Code_THA,0.044764415141129284
Entity_Thailand,0.044764415141129284
Code_MYS,0.04249552088061646
Entity_Malaysia,0.04249552088061646
Entity_Azerbaijan,0.041631251533965345
Code_AZE,0.041631251533965345
Code_UZB,0.040750883500974756
Entity_Uzbekistan,0.040750883500974756
Entity_Slovakia,0.04052719090225569
Code_SVK,0.04052719090225569
Entity_Kazakhstan,0.03913848019842984
Code_KAZ,0.03913848019842984
Entity_Morocco,0.036635391683414904
Code_MAR,0.036635391683414904
Entity_Japan,0.0352824311284493
Code_JPN,0.0352824311284493
Entity_China,0.03477561836565189
Code_CHN,0.03477561836565189
Entity_CIS (BP),0.034650686148269015
Entity_Vietnam,0.034055600356273114
Code_VNM,0.034055600356273114
Entity_Asia,0.033898542510193246
Entity_European Union (27),0.0332265467322567
Code_PAK,0.032449452671822115
Entity_Pakistan,0.032449452671822115
Code_FIN,0.03193266006048433
Entity_Finland,0.03193266006048433
Entity_Asia Pacific (BP),0.02929320075192852
Entity_High-income countries,0.028626415484127633
Code_SVN,0.028363278567642893
Entity_Slovenia,0.028363278567642893
Entity_USSR,0.027894985691521868
Code_OWID_USS,0.027894985691521868
Entity_Mexico,0.027385273887439495
Code_MEX,0.027385273887439495
Entity_Europe,0.027263607886219905
Entity_Lower-middle-income countries,0.026488006218393135
Entity_North America,0.02613162570567674
Entity_North America (BP),0.025314674576137744
Entity_OECD (BP),0.02465026365281376
Code_RUS,0.02277344422231168
Entity_Russia,0.02277344422231168
Entity_World,0.022437261646194508
Code_OWID_WRL,0.022437261646194508
Entity_Non-OECD (BP),0.021406925786632898
Entity_Europe (BP),0.02138943535897569
Entity_Western Africa (BP),0.019616167402860193
Entity_Upper-middle-income countries,0.019383916359032357
Entity_Africa (BP),0.018918752824855375
Code_ITA,0.018701415935758317
Entity_Italy,0.018701415935758317
Entity_France,0.01844359270819197
Code_FRA,0.01844359270819197
Entity_Philippines,0.017860738467592632
Code_PHL,0.017860738467592632
Code_ROU,0.01648183071434862
Entity_Romania,0.01648183071434862
Entity_North Macedonia,0.01000925223393729
Code_MKD,0.01000925223393729
Code_IND,0.009747731440398751
Entity_India,0.009747731440398751
Entity_Egypt,0.00870075426695402
Code_EGY,0.00870075426695402
Entity_Oceania,0.008191642521988562
Entity_Turkey,0.007815698324557972
Code_TUR,0.007815698324557972
Entity_Argentina,0.007396837147338105
Code_ARG,0.007396837147338105
Entity_Spain,0.006051350196018619
Code_ESP,0.006051350196018619
Year,0.0027770221772426395
